dt_iso,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,snow_1h,clouds_all,weather_id,weather_main,weather_description,snow_ice,heavy_precip
2018-01-01 00:00:00,4.39,2.26,-1.93,4.37,4.57,990,86,12.9,240,0.0,0.0,40,520,Rain,light intensity shower rain,0,0
2018-01-01 01:00:00,4.39,2.26,-1.68,4.37,4.57,990,86,11.8,240,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-01 02:00:00,5.39,2.4,-0.47,4.53,5.41,990,81,12.4,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 03:00:00,5.39,2.4,-0.47,4.53,5.41,990,81,12.4,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 04:00:00,5.39,2.4,-0.33,5.37,5.57,989,81,11.8,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 05:00:00,5.39,2.22,0.29,5.37,5.57,990,80,9.3,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-01 06:00:00,5.39,2.4,0.94,4.53,5.41,990,81,7.2,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-01 07:00:00,4.39,2.26,0.25,4.37,4.57,991,86,5.7,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-01 08:00:00,4.39,2.26,-0.16,4.37,4.57,991,86,6.7,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-01 09:00:00,4.39,2.26,-0.52,4.37,4.57,991,86,7.7,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 10:00:00,5.39,2.4,0.16,5.37,5.57,992,81,9.8,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 11:00:00,6.39,3.37,0.88,6.37,6.57,993,81,12.4,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 12:00:00,7.39,3.44,2.23,7.37,7.57,994,76,12.4,270,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-01 13:00:00,7.39,4.35,2.13,7.37,8.57,995,81,12.9,280,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-01 14:00:00,6.39,3.37,0.88,6.37,7.57,997,81,12.4,280,0.0,0.0,40,520,Rain,light intensity shower rain,0,0
2018-01-01 15:00:00,6.39,4.22,1.01,6.37,7.57,999,86,11.8,290,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-01 16:00:00,6.39,3.37,1.24,6.37,6.57,1000,81,10.8,280,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 17:00:00,5.39,2.22,0.29,5.37,6.57,1002,80,9.3,280,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-01 18:00:00,5.39,3.24,1.12,5.37,5.57,1004,86,6.7,280,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-01 19:00:00,5.39,3.24,0.62,5.37,5.57,1005,86,8.2,270,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 20:00:00,5.39,2.22,0.62,5.37,5.57,1006,80,8.2,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 21:00:00,4.39,1.25,-0.87,4.37,4.57,1007,80,8.8,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 22:00:00,3.39,0.44,-1.81,3.37,3.57,1008,81,7.7,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-01 23:00:00,4.39,0.35,-0.34,4.37,4.57,1008,75,7.2,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-02 00:00:00,4.39,0.35,0.25,3.53,4.41,1008,75,5.7,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-02 01:00:00,4.39,0.35,0.04,4.37,4.57,1008,75,6.2,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-02 02:00:00,4.39,0.35,1.7,4.37,5.57,1008,75,3.1,190,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-02 03:00:00,4.39,0.35,1.7,4.37,5.57,1007,75,3.1,190,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-02 04:00:00,4.39,0.35,2.55,4.37,6.57,1005,75,2.1,170,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-02 05:00:00,5.39,1.32,1.78,5.37,7.57,1004,75,5.1,150,0.13,0.0,75,500,Rain,light rain,0,0
2018-01-02 06:00:00,5.39,2.4,2.9,5.37,7.57,1003,81,3.1,160,0.43,0.0,75,500,Rain,light rain,0,0
2018-01-02 07:00:00,6.39,5.34,2.58,6.37,7.57,1000,93,6.2,140,0.94,0.0,75,500,Rain,light rain,0,0
2018-01-02 08:00:00,7.39,5.37,4.5,7.37,8.57,998,87,4.6,160,0.86,0.0,75,500,Rain,light rain,0,0
2018-01-02 09:00:00,9.39,7.34,5.68,9.37,9.57,998,87,8.8,220,0.2,0.0,75,500,Rain,light rain,0,0
2018-01-02 10:00:00,9.39,7.34,5.24,9.37,9.57,997,87,10.8,230,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-02 11:00:00,9.39,7.34,5.45,9.37,9.57,997,87,9.8,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-02 12:00:00,10.39,6.35,9.47,9.53,10.41,997,76,12.4,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-02 13:00:00,10.39,6.35,9.47,9.53,10.41,996,76,10.8,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-02 14:00:00,10.39,6.35,9.47,9.53,10.41,996,76,10.3,240,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-02 15:00:00,9.39,7.34,5.68,8.53,9.41,994,87,8.8,220,0.11,0.0,75,500,Rain,light rain,0,0
2018-01-02 16:00:00,8.39,7.33,5.31,8.37,8.57,992,93,5.7,210,0.21,0.0,90,500,Rain,light rain,0,0
2018-01-02 17:00:00,8.39,6.36,5.13,8.37,8.57,988,87,6.2,190,1.36,0.0,75,501,Rain,moderate rain,0,1
2018-01-02 18:00:00,9.39,7.34,6.79,9.37,10.57,984,87,5.1,170,0.43,0.0,75,500,Rain,light rain,0,0
2018-01-02 19:00:00,11.39,8.43,10.73,10.53,11.41,982,82,14.4,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-02 20:00:00,9.39,4.4,4.07,8.53,9.41,982,71,18.0,250,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-02 21:00:00,8.39,4.22,2.6,8.37,8.57,982,75,18.5,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-02 22:00:00,7.39,3.44,1.51,6.53,7.41,982,76,16.5,250,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-02 23:00:00,6.39,4.39,0.49,5.53,6.41,983,87,14.4,260,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-03 00:00:00,5.39,3.24,-0.1,5.37,5.57,984,86,10.8,260,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-03 01:00:00,5.39,2.22,-0.57,5.37,5.57,984,80,12.9,260,0.0,0.0,40,520,Rain,light intensity shower rain,0,0
2018-01-03 02:00:00,5.39,3.24,-0.88,5.37,5.57,985,86,14.4,250,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-03 03:00:00,5.39,3.24,-0.68,5.37,6.57,986,86,13.4,260,0.27,0.0,40,520,Rain,light intensity shower rain,0,0
2018-01-03 04:00:00,5.39,3.24,-0.78,5.37,5.57,987,86,13.9,260,0.13,0.0,40,520,Rain,light intensity shower rain,0,0
2018-01-03 05:00:00,5.39,3.24,-0.1,5.37,5.57,988,86,10.8,250,0.22,0.0,40,500,Rain,light rain,0,0
2018-01-03 06:00:00,6.39,4.22,1.24,6.37,6.57,989,86,10.8,250,0.22,0.0,40,520,Rain,light intensity shower rain,0,0
2018-01-03 07:00:00,6.39,3.37,0.21,6.37,6.57,989,81,16.0,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-03 08:00:00,7.39,4.35,1.86,7.37,7.57,991,81,14.4,260,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-03 09:00:00,7.39,3.44,2.23,7.37,7.57,992,76,12.4,250,0.0,0.0,20,520,Rain,light intensity shower rain,0,0
2018-01-03 10:00:00,7.39,3.44,2.23,6.53,7.41,993,76,12.4,250,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-03 11:00:00,7.39,3.44,2.23,7.37,7.57,995,76,12.4,250,0.19,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-03 12:00:00,7.39,4.35,2.35,7.37,7.57,995,81,11.8,250,0.12,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-03 13:00:00,8.39,4.22,3.4,8.37,8.57,995,75,13.4,250,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-03 14:00:00,8.39,4.22,3.49,8.37,8.57,995,75,12.9,250,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-03 15:00:00,8.39,4.41,3.4,7.53,8.41,995,76,13.4,250,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-03 16:00:00,8.39,4.22,3.31,8.37,8.57,995,75,13.9,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-03 17:00:00,8.39,4.22,3.4,8.37,8.57,996,75,13.4,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-03 18:00:00,7.39,4.35,2.35,7.37,7.57,996,81,11.8,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-03 19:00:00,7.39,4.35,2.23,7.37,7.57,996,81,12.4,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-03 20:00:00,7.39,4.35,2.46,7.37,7.57,996,81,11.3,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-03 21:00:00,7.39,3.26,2.8,7.37,7.57,995,75,9.8,250,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-03 22:00:00,6.39,3.37,1.36,6.37,6.57,996,81,10.3,250,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-03 23:00:00,6.39,3.37,1.92,6.37,6.57,995,81,8.2,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-04 00:00:00,6.39,4.22,2.4,6.37,6.57,996,86,6.7,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-04 01:00:00,6.39,4.22,2.78,6.37,6.57,995,86,5.7,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-04 02:00:00,6.39,3.37,2.23,5.53,6.41,994,81,7.2,230,0.29,0.0,75,500,Rain,light rain,0,0
2018-01-04 03:00:00,4.39,3.36,2.09,4.37,4.57,993,93,2.6,190,1.11,0.0,75,501,Rain,moderate rain,0,1
2018-01-04 04:00:00,4.39,3.36,0.53,4.37,4.57,991,93,5.1,140,1.57,0.0,75,501,Rain,moderate rain,0,1
2018-01-04 05:00:00,4.39,3.36,0.04,4.37,4.57,988,93,6.2,120,1.03,0.0,75,501,Rain,moderate rain,0,1
2018-01-04 05:00:00,4.39,3.36,0.04,4.37,4.57,988,93,6.2,120,1.03,0.0,75,311,Drizzle,rain and drizzle,0,1
2018-01-04 06:00:00,5.39,4.35,0.16,5.37,5.57,985,93,9.8,140,0.59,0.0,75,311,Drizzle,rain and drizzle,0,0
2018-01-04 06:00:00,5.39,4.35,0.16,5.37,5.57,985,93,9.8,140,0.59,0.0,75,500,Rain,light rain,0,0
2018-01-04 07:00:00,5.39,5.39,0.62,5.37,9.57,984,100,8.2,150,0.12,0.0,75,500,Rain,light rain,0,0
2018-01-04 08:00:00,6.39,6.39,4.11,6.37,9.57,983,100,3.1,160,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-04 09:00:00,9.39,7.34,6.24,9.37,10.57,982,87,6.7,240,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-04 10:00:00,9.39,7.34,6.1,9.37,9.57,983,87,7.2,240,0.16,0.0,75,500,Rain,light rain,0,0
2018-01-04 11:00:00,5.39,3.24,-1.43,5.37,5.57,985,86,17.5,290,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-04 12:00:00,4.39,2.26,-2.44,4.37,5.57,987,86,15.4,290,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-04 13:00:00,6.39,3.37,0.88,6.37,6.57,989,81,12.4,280,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-04 14:00:00,7.39,3.44,2.23,6.53,7.41,990,76,12.4,280,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-04 15:00:00,6.39,3.37,1.36,6.37,6.57,991,81,10.3,270,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-04 16:00:00,6.39,2.29,1.48,5.53,6.41,991,75,9.8,260,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-04 17:00:00,5.39,2.4,0.94,5.37,5.57,991,81,7.2,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-04 18:00:00,5.39,3.24,0.29,5.37,5.57,991,86,9.3,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-04 19:00:00,5.39,2.22,0.94,5.37,5.57,991,80,7.2,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-04 20:00:00,4.39,2.26,0.53,4.37,4.57,991,86,5.1,220,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-04 21:00:00,5.39,2.4,1.78,4.53,5.41,991,81,5.1,230,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-04 22:00:00,5.39,2.4,1.78,4.53,5.41,991,81,5.1,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-04 23:00:00,4.39,2.42,0.78,4.37,4.57,991,87,4.6,220,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 00:00:00,4.39,2.26,1.36,4.37,4.57,990,86,3.6,220,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 01:00:00,4.39,2.26,2.55,4.37,4.57,989,86,2.1,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 02:00:00,4.39,2.26,1.7,4.37,4.57,989,86,3.1,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 03:00:00,4.39,2.26,0.78,3.53,4.41,989,86,4.6,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 04:00:00,3.39,1.44,0.14,2.53,3.41,988,87,3.6,290,0.1,0.0,75,500,Rain,light rain,0,0
2018-01-05 05:00:00,2.39,1.38,-0.71,2.37,2.57,989,93,3.1,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 06:00:00,2.39,1.38,-1.08,2.37,2.57,989,93,3.6,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-05 07:00:00,2.39,1.38,-1.41,2.37,2.57,989,93,4.1,270,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-05 08:00:00,2.39,1.38,-1.08,2.37,2.57,989,93,3.6,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 09:00:00,2.39,1.38,-1.71,2.37,3.57,990,93,4.6,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 10:00:00,3.39,1.27,-0.47,3.37,3.57,990,86,4.6,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 11:00:00,3.39,1.27,-0.47,3.37,4.57,991,86,4.6,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 12:00:00,4.39,2.26,1.36,4.37,5.57,991,86,3.6,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 13:00:00,6.39,2.29,3.51,6.37,6.57,991,75,4.1,220,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 14:00:00,6.39,2.29,2.78,5.53,6.41,991,75,5.7,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 15:00:00,5.39,2.22,2.57,5.37,6.57,992,80,3.6,220,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 16:00:00,5.39,2.22,2.57,5.37,5.57,992,80,3.6,210,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-05 17:00:00,4.39,1.25,1.36,4.37,4.57,993,80,3.6,190,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-05 18:00:00,4.39,2.26,1.7,4.37,4.57,994,86,3.1,180,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 19:00:00,2.39,0.29,-0.71,2.37,4.57,995,86,3.1,150,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 20:00:00,2.94,0.67,0.03,2.51,4.57,996,85,3.0,140,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-05 21:00:00,1.39,0.38,-1.47,1.37,4.57,997,93,2.6,150,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-05 22:00:00,0.39,-0.67,-2.12,0.37,2.57,998,92,2.1,130,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-05 23:00:00,0.39,0.39,0.39,0.37,2.57,999,100,0.5,0,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 00:00:00,0.39,-0.67,-2.66,0.37,1.57,1001,92,2.6,40,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-06 01:00:00,0.39,0.39,-2.66,0.37,1.57,1002,100,2.6,50,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 02:00:00,1.39,0.38,-2.3,1.37,1.57,1003,93,3.6,50,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 03:00:00,3.39,2.37,-0.47,2.53,3.41,1004,93,4.6,60,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 04:00:00,4.39,2.42,-0.16,3.53,4.41,1005,87,6.7,60,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-06 05:00:00,5.39,2.4,0.94,4.53,5.41,1006,81,7.2,50,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 06:00:00,5.39,2.22,0.62,5.37,5.57,1008,80,8.2,50,0.13,0.0,75,500,Rain,light rain,0,0
2018-01-06 07:00:00,5.39,2.22,0.62,5.37,6.57,1009,80,8.2,50,0.25,0.0,75,500,Rain,light rain,0,0
2018-01-06 08:00:00,5.39,1.32,0.44,5.37,6.57,1011,75,8.8,50,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 09:00:00,5.39,1.32,0.16,5.37,6.57,1012,75,9.8,50,0.21,0.0,75,500,Rain,light rain,0,0
2018-01-06 10:00:00,6.39,2.29,1.61,6.37,6.57,1014,75,9.3,50,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 11:00:00,6.39,2.29,1.61,6.37,6.57,1015,75,9.3,60,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 12:00:00,6.39,1.32,1.48,6.37,6.57,1016,70,9.8,60,0.22,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-06 13:00:00,6.39,1.32,1.24,6.37,6.57,1017,70,10.8,50,0.2,0.0,40,500,Rain,light rain,0,0
2018-01-06 14:00:00,5.39,0.37,0.29,5.37,6.57,1018,70,9.3,50,0.2,0.0,40,500,Rain,light rain,0,0
2018-01-06 15:00:00,5.39,0.37,-0.1,5.37,5.57,1019,70,10.8,40,0.24,0.0,75,500,Rain,light rain,0,0
2018-01-06 16:00:00,5.39,-0.58,0.44,5.37,5.57,1020,65,8.8,50,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 17:00:00,4.39,-0.7,-0.87,4.37,5.57,1021,69,8.8,40,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 18:00:00,4.39,0.35,-0.68,4.37,5.57,1023,75,8.2,50,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 19:00:00,4.39,0.35,0.04,4.37,5.57,1024,75,6.2,60,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-06 20:00:00,4.39,-0.7,0.04,4.37,4.57,1024,69,6.2,70,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 21:00:00,4.39,0.35,-0.34,4.37,4.57,1026,75,7.2,50,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-06 22:00:00,3.39,0.27,-0.47,3.37,4.57,1026,80,4.6,60,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-06 23:00:00,3.39,0.27,-0.73,3.37,3.57,1027,80,5.1,60,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-07 00:00:00,2.39,0.29,-1.98,2.37,3.57,1027,86,5.1,50,0.0,0.0,40,520,Rain,light intensity shower rain,0,0
2018-01-07 01:00:00,3.39,1.27,-0.73,3.37,3.57,1027,86,5.1,50,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-07 02:00:00,3.39,1.27,-0.18,3.37,3.57,1028,86,4.1,50,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-07 03:00:00,2.39,1.38,-1.08,2.37,2.57,1028,93,3.6,60,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-07 04:00:00,1.39,0.38,-2.3,1.37,1.57,1028,93,3.6,70,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-07 05:00:00,2.39,0.45,-1.08,-0.47,2.41,1029,87,3.6,80,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-07 06:00:00,1.39,-0.61,-2.64,-0.47,1.41,1029,86,4.1,90,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-07 07:00:00,4.39,0.35,0.53,-1.47,4.41,1029,75,5.1,80,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-07 08:00:00,5.39,-0.58,1.51,-0.47,5.41,1030,65,5.7,80,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 09:00:00,5.39,-0.58,1.78,-0.47,5.41,1031,65,5.1,90,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 10:00:00,5.39,-0.58,1.78,5.37,5.57,1031,65,5.1,90,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 11:00:00,5.39,0.37,1.31,5.37,5.57,1031,70,6.2,100,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 12:00:00,6.39,-0.51,2.23,5.53,6.41,1030,61,7.2,100,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 13:00:00,5.39,-0.58,1.51,5.37,6.57,1030,65,5.7,100,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 14:00:00,5.39,-0.58,0.78,5.37,5.57,1029,65,7.7,110,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 15:00:00,5.39,-0.58,1.31,5.37,5.57,1029,65,6.2,90,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 16:00:00,4.39,-0.7,0.53,4.37,4.57,1029,69,5.1,110,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 17:00:00,3.39,-1.55,-0.73,3.37,3.57,1029,69,5.1,100,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 18:00:00,2.39,-1.4,-2.28,1.53,2.41,1029,75,5.7,90,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 19:00:00,1.39,-1.48,-3.78,1.37,2.57,1029,80,6.2,100,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 20:00:00,2.39,-2.39,-1.98,2.37,2.57,1028,69,5.1,110,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 21:00:00,2.39,-3.29,-1.98,2.37,2.57,1028,64,5.1,100,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-07 22:00:00,1.39,-2.41,-3.23,1.37,2.57,1028,74,5.1,110,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-07 23:00:00,2.39,-3.29,-1.98,1.53,2.41,1027,64,5.1,100,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-08 00:00:00,0.39,-3.27,-4.49,0.37,2.57,1027,74,5.1,100,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-08 01:00:00,-0.61,-3.28,-5.74,-0.63,2.57,1026,80,5.1,100,0.0,0.0,40,802,Clouds,scattered clouds,1,0
2018-01-08 02:00:00,-1.61,-4.41,-6.99,-1.63,1.57,1026,79,5.1,100,0.0,0.0,40,802,Clouds,scattered clouds,1,0
2018-01-08 03:00:00,-1.61,-3.41,-6.99,-1.63,1.57,1025,86,5.1,100,0.0,0.0,40,802,Clouds,scattered clouds,1,0
2018-01-08 04:00:00,0.39,-3.27,-4.49,0.37,0.57,1025,74,5.1,110,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-08 05:00:00,-1.61,-4.41,-5.95,-1.63,0.57,1024,79,3.6,120,0.0,0.0,40,802,Clouds,scattered clouds,1,0
2018-01-08 06:00:00,-1.61,-4.41,-5.95,-1.63,0.57,1024,79,3.6,90,0.0,0.0,40,802,Clouds,scattered clouds,1,0
2018-01-08 07:00:00,-1.61,-4.41,-5.53,-1.63,1.57,1023,79,3.1,100,0.0,0.0,40,802,Clouds,scattered clouds,1,0
2018-01-08 08:00:00,-1.61,-4.41,-5.95,-1.63,1.57,1023,79,3.6,90,0.0,0.0,0,800,Clear,sky is clear,1,0
2018-01-08 09:00:00,-0.61,-4.2,-4.74,-1.47,-0.59,1023,74,3.6,90,0.0,0.0,0,800,Clear,sky is clear,1,0
2018-01-08 10:00:00,1.39,-2.41,-2.95,1.37,2.57,1022,74,4.6,100,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-08 11:00:00,5.39,-2.37,1.51,4.53,5.41,1021,56,5.7,120,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-08 12:00:00,5.39,-1.54,1.12,5.37,5.57,1020,60,6.7,140,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-08 13:00:00,5.39,-0.58,1.12,5.37,5.57,1019,65,6.7,140,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-08 14:00:00,5.39,1.32,1.12,5.37,5.57,1018,75,6.7,130,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-08 15:00:00,4.39,0.35,-0.34,4.37,4.57,1018,75,7.2,150,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-08 16:00:00,4.39,0.35,0.25,3.53,4.41,1017,75,5.7,150,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-08 17:00:00,4.39,0.9,-0.16,2.53,4.41,1016,78,6.7,140,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-08 18:00:00,4.39,1.25,-0.68,3.53,4.41,1016,80,8.2,140,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-08 19:00:00,4.39,2.26,-0.16,3.53,4.41,1015,86,6.7,140,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-08 20:00:00,4.39,2.26,-0.52,3.53,4.41,1014,86,7.7,140,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-08 21:00:00,4.39,2.26,-0.34,3.53,4.41,1013,86,7.2,150,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-08 22:00:00,4.39,2.42,-1.16,3.53,4.41,1012,87,9.8,140,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-08 23:00:00,4.39,2.26,-0.87,3.53,4.41,1011,86,8.8,150,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-09 00:00:00,4.39,3.36,0.04,3.53,4.41,1010,93,6.2,150,0.0,0.0,75,803,Clouds,broken clouds,0,0
